fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-12-01,17:48:52,Campello,Otros,"Noticias de la Comunidad Valenciana | ESdiario Salomé Pradas señala a Basset como el responsable de retrasar el Es Alert: ""dijo que era contraproducente"" ""La ley obligaba a la CHJ a estar presenta por riesgo de presa y ahí no vino nadie"", denuncia la que fuera consellera responsable de Emergencias el día de la dana tras romper su silencio en La Sexta: ""yo de Mazón hubiera cancelado la agenda"" y ""la versión que más me dolió es la del Congreso"" El PP da continuidad a Mazón en Les Corts designándole como portavoz de una comisión Lejos de dejar el acta de diputado como pide la izquierda, el exp...",,,,WEB https://www.esdiario.com/comunidad-valenciana
2025-12-01,17:48:53,Campello,Otros,"Última Hora de L'Alacantí | Toda la Actualidad y Noticias de L'Alacantí en INFORMACION El Campello no para de crecer en habitantes (y la cifra de extranjeros es significativa) Los tres iconos del vasto patrimonio que lucen en Mutxamel Una exedil de Podemos de El Campello, absuelta de favorecer a su suegro durante la tramitación del Pativel El PP de El Campello, tras la sentencia que exculpa a la exedil de Podemos: ""¿Quién le va a pedir perdón?"" Sant Joan ""destierra"" los pisos turísticos del casco histórico El centenario defensa central de El Campello: de jugar con pelotas de trapo a ser rec...",,,,WEB https://www.informacion.es/alacanti/
2025-12-01,17:48:53,Campello,Otros,"Últimas Noticias de Comunidad Valenciana | Onda Cero Comunidad Valenciana La Policía Nacional desarticula en Castellón la primera célula de ‘The Base’ en España y detiene a tres radicales preparados para atentar Rovira asegura en el Congreso que se fue a casa el día de la DANA porque el Gobierno generó ""falsa tranquilidad"" Diciembre empieza invernal en la Comunitat Valenciana, con cielo nuboso y más frío La jueza de la DANA descarta ""por el momento"" volver a citar a la periodista Vilaplana Programa sobre toda la actualidad del deporte valenciano que se emite cada día, de lunes a viernes, a...",,,,WEB https://www.ondacero.es/emisoras/comunidad-valenciana/
2025-12-01,17:48:53,Campello,Otros,"TeleElx Arrancan las obras del edificio de 76 viviendas para alquiler asequible en Travalón TeleElx cuenta con su propia casilla en el nuevo juego de mesa inspirado en Elche Las pistas de El Plá acogen una Jornada de Deporte Inclusivo con motivo de la Semana de la Discapacidad Los más pequeños podrán disfrutar todo el mes de actividades navideñas en las bibliotecas El PSOE pide una campaña para informar sobre cómo acogerse a la reducción de la tasa de basura El Elche enlaza en Getafe su cuarta derrota seguida a domicilio María Fuertes, un estandarte para LA208 Elche Ana Moleón, una joven il...",,,,WEB https://teleelx.es/
2025-12-01,17:48:54,Campello,Otros,"Noticias Asistente Virtual de Gestiones Municipales Suscríbete al canal RSS de Noticias Destacadas Alicante Smartphone Film Festival cuenta con más de 260 trabajos a concurso Impulsalicante acoge los talleres de este certamen que se celebra entre el 9 y el 13 de diciembre y reparte 2.500 euros en premios con sedes en el Tossal Lab, el Marq y el Hospital Ayuntamiento y Comerciantes organizan 20 jornadas de dinamización comercial en Navidad La concejala, Lidia López, ha presentado en la avenida de la Constitución junto con las asociaciones la campaña de Comercio, con un programa de talleres,...  [Enlace: https://citaprevia.alicante.es/]",,,,WEB https://www.alicante.es/es/noticias
2025-12-01,17:48:56,Campello,Otros,Noticias Elche Las bibliotecas municipales despedimos el año con un mes de diciembre repleto de actividades.,,,,WEB https://www.elche.es/actualidad/noticias/
2025-12-01,17:48:57,Campello,Otros,Ayuntamiento de San Vicente de Raspeig Acceso directo a la sede electrónica del Ayuntamiento de San Vicente del Raspeig Acceso al los trámites electrónicos dsponibles para realizar desde casa Descarga de los modelos normalizados para los diferentes trámites. Consulta del estado de los diferentes procesos de selección de personal.,,,,WEB https://www.raspeig.es/
2025-12-01,17:49:01,Campello,Otros,"Noticias - Ayuntamiento de la Vila Joiosa En la sección de noticias del Ayuntamiento de Villajoyosa, encontrarás información actualizada sobre eventos, actividades y decisiones municipales.",,,,WEB https://www.villajoyosa.com/noticias/
2025-12-01,17:49:08,Campello,Otros,"Ayuntamiento de El Campello Excelentes resultados para los ciclistas locales en la prueba final de la copa Comunidad Valenciana de BMX, celebrada ayer en El Campello El prestigioso sociólogo Erick Pescador Albiach cierra la programación del 25N en El Campello con una charla en sobre masculinidades igualitarias “Alisau” celebra en El Campello su mercado navideño solidario para financiar proyectos de apoyo a personas afectadas por trastornos el espectro autista Más de un cuarto de la población de El Campello es ya de origen extranjero La exposición de fotografía y pintura de Sol Spinelli y Pe...",,,,WEB https://www.elcampello.es/index.php?s=noticias
2025-12-01,17:49:08,Campello,Otros,"INCIBE | INCIBE Participa en la IV edición del concurso ‘¿Qué es para ti el 017?’, dirigido a los centros educativos de toda España y sus estudiantes.",,,,WEB https://www.incibe.es/
2025-12-01,17:49:14,Campello,Otros,"Inicio - ALICANTE City & Beach 5 PROPUESTAS ESENCIALES PARA DISFRUTAR ESTA TEMPORADA El Castillo de Santa Bárbara acoge una Cena-Cóctel Solidaria a beneficio de ASPANION el próximo 11 de diciembre Insensato gana el primer premio a la mejor tapa de la “Ruta de Taberneros” Cómo afectará la I Maratón Internacional Elche–Alicante del domingo 30 de noviembre al tráfico y a la movilidad en la ciudad Alicante activa el Plan de Emergencia por viento con cierres de parques, castillos y protección del Belén Gigante y Ángeles Canal Oficial de la Concejalía de Turismo y Playas de",,,,WEB https://www.alicanteturismo.com/
2025-12-01,17:49:15,Campello,Otros,El Tiempo. Predicción playas - Agencia Estatal de Meteorología - AEMET.,,,,WEB https://www.aemet.es/es/eltiempo/prediccion/playas
2025-12-01,17:49:15,Campello,Otros,"ALICANTE PRESS | Noticias de Alicante Actualizada Lunes, 01 de Diciembre de 2025 a las 15:21:44 horas . Hallan un cadáver en el río Segura a la altura del Casino de Orihuela La desvergüenza política frente a unos recursos cada vez más escasos La concertada y la privada, los grandes olvidados del sistema educativo español Escribe tu correo y te enviaremos un enlace para que escribas una nueva contraseña.",,,,WEB https://alicantepress.com/
2025-12-01,17:49:16,Campello,Otros,"Registrarte en Facebook JavaScript está desactivado en tu navegador. Para poder registrarte en Facebook, activa JavaScript en tu navegador o instala uno que sea compatible con JavaScript.",,,,WEB https://www.facebook.com/groups/206770533502627
2025-12-01,17:49:18,Campello,Otros,Portada AQUÍ Medios de Comunicación - AQUÍ Medios de Comunicación Altea organiza una amplia programación para la Navidad Los mayorales de 2026 se presentan a la Mare de Déu del Sofratge Más de 700 participantes compitieron en la etapa de la Volta a Peu de la Marina Baixa disputada en l’Alfàs del Pi Elche acoge la celebración provincial del Día del Voluntariado Generalitat invierte en la puesta en valor del yacimiento arqueológico de Penya Negra Los trabajos que convertirán la Plaza de Toros de Elda en un moderno espacio multiusos abierto a la ciudadanía avanzan a buen ritmo Orihuela inviert...,,,,WEB https://aquimediosdecomunicacion.com/
2025-12-01,17:49:18,Campello,Otros,"Alicante - Noticias de Alicante - EL ESPAÑOL Encuentran el cadáver de un hombre en el río Segura, en Orihuela El cuerpo del varón ha sido hallado sobre las 08:48 horas en el cauce sin signos de violencia y ha sido rescatado por los bomberos para su posterior autopsia.",,,,WEB https://www.elespanol.com/alicante/
2025-12-01,17:49:20,Campello,Otros,"Ayuntamiento de Alicante Asistente Virtual de Gestiones Municipales Impulsalicante acoge los talleres de este certamen que se celebra entre el 9 y el 13 de diciembre y reparte 2.500 euros en premios con sedes en el Tossal Lab, el Marq y el Hospital La concejala, Lidia López, ha presentado en la avenida de la Constitución junto con las asociaciones la campaña de Comercio, con un programa de talleres, música y animación Las subvenciones se destinan a financiar programas para la dependencia, colectivos vulnerables, tercera edad, personas sin hogar, menores y trastornos adictivos El Ayuntamient...",,,,WEB https://www.alicante.es/es
2025-12-01,17:52:30,Campello,Otros,Mazón asume la portavocía de una comisión inactiva dos años en Les Corts con un complemento de 634 € al mes  [Enlace: https://diariodealicante.net/mazon-portavocia-comision-corts/],,,,@diarioAlicante
2025-12-01,17:53:36,Campello,Otros,Noticias | Noticias del Ayuntamiento de Calp La obra “La decisió de Lola” de Pànic Escènic gana el premio Antonio Ferrer “El cartero” La Associació de Teatre Pànic Escènic ha ganado el premio al mejor espectáculo con la representación de la obra “La decisió de Lola” dentro del XIII Certamen Nacional de Teatro Amateur Antonio Ferrer “El cartero”.,,,,WEB https://noticias.calp.es/es
2025-12-01,17:53:36,Campello,Criminalidad,"Noticias de Sucesos y Tribunales en INFORMACIÓN Un sintecho muere ahogado tras caer al agua en el paseo del puerto en Alicante Seis detenidos al desmantelar dos puntos de venta de drogas en la ""zona guiri"" de Benidorm El misterio de la mujer desaparecida en Benicàssim: ""Se dejó la ropa en la arena, pero no había llaves ni móvil"" Los vecinos de la mujer presuntamente asesinada en Torrejón: ""Se escucharon gritos de auxilio.",,,,WEB https://www.informacion.es/sucesos/
2025-12-01,17:53:36,Campello,Otros,Última Hora de Elche | Noticias y Sucesos de Elche en INFORMACION Ya hay resolución sobre la caza nocturna en El Hondo y Las Salinas: el Consell la veta Elche planea transformar suelo dotacional sin futuro en vivienda joven El pagaré trucho de Anguix llega a juicio con penas de prisión Temis rompe (aun más) relaciones con PP y Vox El PSOE ve lagunas para que se pueda bonificar la tasa de la basura Aquí tienes todo lo que debes saber sobre la programación de Navidad en Elche Los dos tanatorios de Elche logran la excelencia Neonatos que se benefician del efecto terapéutico de las nanas El tie...,,,,WEB https://www.informacion.es/elche/
2025-12-01,17:53:36,Campello,Criminalidad,"Sucesos locales | Noticias de Sucesos locales - Información Un sintecho muere ahogado tras caer al agua en el paseo del puerto en Alicante Seis detenidos al desmantelar dos puntos de venta de drogas en la ""zona guiri"" de Benidorm Detenido en Elda un hombre de 57 años por un robo con fuerza en un supermercado Libertad para un acusado de atracar a parejas junto al Castillo de Santa Bárbara en Alicante Roban casi medio millón en cremas en un tráiler en Alicante mientras el camionero dormía en la cabina Herido un joven de 27 años al ser atropellado cuando circulaba en patinete por Alicante Dete...",,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
2025-12-01,17:53:37,Campello,Otros,"El Campello El centenario defensa central de El Campello: de jugar con pelotas de trapo a ser recibido en San Mamés El Campello no para de crecer en habitantes (y la cifra de extranjeros es significativa) El PP de El Campello, tras la sentencia que exculpa a la exedil de Podemos: ""¿Quién le va a pedir perdón?"" Comunicado del PP de El Campello: ""El uso perverso de las denuncias infundadas como arma política"" Una exedil de Podemos de El Campello, absuelta de favorecer a su suegro durante la tramitación del Pativel ¿Qué cuesta comprar un hotel en Alicante?",,,,WEB https://www.informacion.es/alacanti/el-campello/
2025-12-01,17:53:42,Campello,Otros,"Ayuntamiento de El Campello Excelentes resultados para los ciclistas locales en la prueba final de la copa Comunidad Valenciana de BMX, celebrada ayer en El Campello El prestigioso sociólogo Erick Pescador Albiach cierra la programación del 25N en El Campello con una charla en sobre masculinidades igualitarias “Alisau” celebra en El Campello su mercado navideño solidario para financiar proyectos de apoyo a personas afectadas por trastornos el espectro autista Más de un cuarto de la población de El Campello es ya de origen extranjero La exposición de fotografía y pintura de Sol Spinelli y Pe...",,,,WEB https://www.elcampello.es/index.php?s=noticias
2025-12-01,17:53:42,Campello,Otros,"▷ Noticias El Campello | elperiodic.com Estos son los 21 nuevos Soletes de Navidad en la Comunitat Valenciana: los locales que no te puedes perder estas fiestas El Cocodrilo Familifestival vuelve a la provincia de Alicante con música, talleres y diversión familiar del 28 al 30 de noviembre Hallan un zapato de 2.300 años en perfecto estado de conservación en un pueblo de Alicante Llega la noche de Halloween a El Campello con Street Food Market y mercado de diseño vintage Premian con el 'Gallardete Azul' a 35 escuelas de vela valencianas El poniente y el calor se llevarán por delante el levan...",,,,WEB https://www.elperiodic.com/elcampello
